Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
0.289,0.0974333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0
0.2627,0.0771999999999999,244.7955,1.12,0.0,0.2,0.0
0.2835999999999999,0.0665666666666666,244.074,1.18,0.0,0.0,0.0
1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667
2.9176,0.0882,239.79233333333332,12.203333333333337,0.0,9.616666666666667,17.616666666666667
1.3855333333333333,0.1083666666666666,243.12283333333332,5.626666666666666,0.0,0.5333333333333333,18.1
1.5103000000000002,0.0471666666666666,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665
2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7
1.4210333333333334,0.0721333333333333,242.6063333333333,5.826666666666667,0.0,0.0833333333333333,18.016666666666666
1.4284,0.1101666666666666,242.46766666666664,5.88,0.0,0.4666666666666667,18.0
1.2949,0.0926666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332
0.2811333333333333,0.0714333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0
0.4684333333333333,0.1091666666666666,244.1135,2.07,0.0,0.3166666666666666,0.0
0.5735,0.0773666666666666,242.92066666666668,2.3766666666666665,0.0,0.0,0.0
2.8368333333333333,0.1579666666666666,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667
3.2486333333333333,0.0877,236.7398333333333,13.71,0.0,0.0,17.183333333333334
3.5754666666666663,0.2655333333333333,236.34516666666664,15.136666666666668,0.0,0.5166666666666667,17.116666666666667
3.646066666666667,0.1604999999999999,235.9923333333333,15.403333333333334,0.0,0.0,17.066666666666666
3.058966666666667,0.0881,238.8605,12.753333333333332,0.0,0.3666666666666666,17.483333333333334
2.3817666666666666,0.1534,242.39116666666663,9.786666666666669,0.0,0.1333333333333333,17.983333333333334
1.5358666666666667,0.1555333333333333,243.4258333333333,6.323333333333333,0.0,0.0,18.133333333333333
1.3979666666666666,0.1218333333333333,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334
1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,17.2
0.3026,0.1198666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0
0.2467333333333333,0.0424999999999999,244.74016666666665,1.02,0.0,0.0,0.0
0.2907,0.1058333333333333,243.9495,1.2633333333333332,0.0,0.3833333333333333,0.0
0.2956666666666666,0.0531666666666666,244.8505,1.22,0.0,0.1333333333333333,0.0
1.2804666666666666,0.0838333333333333,241.29366666666664,5.37,0.0,0.0,0.0
1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333
2.5758,0.0516999999999999,238.47766666666664,10.78,11.1,9.366666666666667,17.433333333333334
1.7677,0.0708,239.706,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334
0.5346551724137931,0.111551724137931,241.5879310344828,2.382758620689655,0.0,0.0,0.0
0.8191333333333333,0.1311666666666666,242.67416666666668,3.583333333333333,0.0,7.666666666666667,0.0
1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.883333333333333
1.0239,0.1185,243.3195,4.336666666666667,0.0,1.2,8.333333333333334
0.3074,0.0457,242.9063333333333,1.3633333333333333,0.0,0.1666666666666666,0.0
1.3600666666666668,0.0969,239.9063333333333,5.623333333333333,0.0,0.7166666666666667,17.283333333333335
1.7526333333333333,0.1480333333333333,235.01833333333332,7.533333333333333,0.0,0.1666666666666666,11.983333333333333
2.4433,0.1198333333333333,233.8943333333333,10.416666666666666,0.0,0.7,16.766666666666666
2.1971333333333334,0.0944333333333333,235.0005,9.356666666666666,4.683333333333334,0.1666666666666666,11.7
2.4373666666666667,0.2512666666666667,234.50033333333332,10.44,4.15,0.6,4.283333333333333
0.9822666666666666,0.0443,238.31216666666663,4.1033333333333335,0.0,0.0333333333333333,8.583333333333334
0.2802666666666666,0.0934666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0
0.2704333333333333,0.0894666666666666,245.3503333333333,1.1733333333333331,0.0,0.3166666666666666,0.0
0.2669333333333333,0.0791333333333333,245.67816666666667,1.143333333333333,0.0,0.0,0.0
0.272,0.0927,244.4538333333333,1.1733333333333331,0.0,0.5166666666666667,0.0
0.2676333333333333,0.0792666666666666,246.83783333333332,1.143333333333333,0.0,0.0,0.0
0.2738666666666666,0.0935333333333333,245.79283333333333,1.1733333333333331,0.0,0.5166666666666667,0.0
0.2642666666666666,0.0722666666666666,245.3595,1.1366666666666667,0.0,0.0,0.0
0.8068333333333334,0.0840666666666666,245.11933333333332,3.33,0.0,0.3833333333333333,8.9
0.4796333333333333,0.0861,245.3093333333333,2.033333333333333,0.0,0.1333333333333333,0.0
1.7231999999999998,0.1060666666666666,240.929,7.206666666666666,0.0,0.0,3.733333333333333
2.7444,0.1080333333333333,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665
1.8963,0.0455333333333333,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332
1.3449666666666669,0.0944333333333333,239.67933333333332,5.569999999999999,0.0,0.5,17.583333333333332
1.2525666666666666,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7
1.2284666666666666,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0
0.6719,0.2478,240.6858333333333,3.04,0.0,0.0,0.0
0.8155666666666667,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333
1.451633333333333,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668
1.5712000000000002,0.1385666666666666,241.79483333333332,6.476666666666668,0.0,0.5333333333333333,17.9
1.4968,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667
2.6869666666666663,0.3056333333333333,237.5076666666667,11.39,0.0,0.5166666666666667,3.9
3.9381666666666666,0.2473,237.406,16.54,0.0,0.0,17.266666666666666
3.5360666666666662,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666
4.548666666666667,0.0659333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75
3.0650666666666666,0.0892333333333333,239.19966666666667,12.983333333333333,0.0,0.3833333333333333,0.0
2.4192,0.1228,241.93,10.266666666666667,0.0,0.1333333333333333,0.0
1.6982333333333333,0.0824666666666666,243.02033333333333,7.436666666666666,0.0,0.0333333333333333,0.0
1.7228,0.1173999999999999,243.8125,7.55,0.0,0.4833333333333333,0.0
1.7007666666666663,0.0681333333333333,243.84133333333327,7.510000000000001,0.0,0.0,0.0
1.7715333333333334,0.1066666666666666,243.687,7.656666666666666,0.0,0.5166666666666667,0.0
1.8916,0.0643666666666666,243.006,8.156666666666668,0.0,0.0,2.066666666666667
2.2291000000000003,0.1127666666666666,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666
1.6493666666666666,0.0718333333333333,242.4668333333333,7.239999999999999,0.0,0.05,0.0
4.023366666666666,0.0555333333333333,237.767,16.983333333333334,0.0,0.0,10.85
4.190833333333333,0.0953666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5
3.2464,0.0781333333333333,240.8125,13.53,0.0,0.0,17.766666666666666
2.972166666666667,0.2029333333333333,239.137,12.56,0.0,0.5166666666666667,8.6
3.159,0.1057333333333333,237.715,13.303333333333336,0.0,0.0,10.816666666666666
2.9288000000000003,0.0909666666666666,238.7565,12.35,0.0,0.1666666666666666,9.566666666666666
3.4063,0.1617,239.85083333333333,14.313333333333333,0.0,0.35,17.616666666666667
3.757966666666667,0.2448999999999999,240.501,15.76,0.0,0.0,17.716666666666665
4.0491,0.3309666666666667,241.3135,16.89666666666667,0.0,0.5166666666666667,17.833333333333332
4.349100000000001,0.4025999999999999,240.47683333333333,18.216666666666665,1.2666666666666666,1.0833333333333333,17.716666666666665
5.452533333333333,0.2159666666666666,233.64416666666665,23.36,16.183333333333334,0.6666666666666666,16.75
3.8794,0.0997666666666666,238.0005,16.363333333333333,0.0,0.0166666666666666,17.35
4.1178333333333335,0.2053333333333333,238.72933333333333,17.3,0.0,0.6,17.466666666666665
4.1814,0.1247666666666666,238.51883333333333,17.596666666666668,0.0,0.35,17.416666666666668
3.2884333333333333,0.2357666666666666,238.59466666666668,13.893333333333334,0.0,0.2166666666666666,5.666666666666667
4.327933333333333,0.2890333333333333,238.1903333333333,18.31,14.433333333333334,0.5,0.0
5.562466666666666,0.1280666666666666,239.87150000000003,23.3,12.6,0.0333333333333333,15.666666666666666
4.0280000000000005,0.0906666666666666,239.11266666666668,17.08,0.0,0.5,17.533333333333335
3.2757,0.0517666666666666,237.61066666666665,14.016666666666667,7.283333333333333,0.0333333333333333,17.3
2.303033333333333,0.1037333333333333,244.43266666666665,10.066666666666666,7.683333333333334,0.3666666666666666,3.6666666666666665
1.606766666666667,0.0719,246.862,7.346666666666667,0.0,0.15,0.0
1.5761,0.0679,245.86616666666663,7.266666666666667,0.0,0.05,0.0
1.6319,0.1084666666666666,245.83566666666667,7.533333333333333,0.0,0.4666666666666667,0.0
1.8952,0.0506666666666666,245.5908333333333,8.446666666666667,0.0,0.0,0.0
1.4764000000000002,0.0996666666666666,242.79533333333333,6.97,0.0,0.5166666666666667,0.0
1.4277666666666666,0.0522666666666666,241.69866666666667,6.596666666666667,0.0,0.0,0.0
2.7256666666666667,0.0939,239.8898333333333,11.81,0.0,0.3833333333333333,14.383333333333333
2.6753333333333336,0.1063,236.69816666666665,11.376666666666669,0.0,8.666666666666666,17.166666666666668
2.0929333333333333,0.1155333333333333,237.66816666666668,8.813333333333333,0.0,1.5666666666666669,17.3
1.5,0.2190666666666666,236.93233333333333,6.446666666666667,0.0,6.316666666666666,2.083333333333333
3.2399333333333336,0.1589999999999999,237.2963333333333,13.786666666666669,0.0,30.516666666666666,5.716666666666667
1.3715333333333333,0.1094,243.928,5.6433333333333335,0.0,1.5333333333333334,10.05
3.096833333333333,0.2334,243.1828333333333,12.823333333333332,6.55,30.616666666666667,0.0
2.007133333333333,0.1261,243.88066666666663,8.313333333333334,6.866666666666666,0.8666666666666667,9.65
1.6865,0.0978333333333333,238.02033333333333,7.13,0.0,0.5166666666666667,0.0
0.5052,0.1193999999999999,241.1563333333333,2.1100000000000003,0.0,0.6,0.0
0.4540333333333333,0.0572333333333333,241.41983333333332,1.85,0.0,0.0,0.0
0.4741,0.0753666666666666,241.94233333333332,1.9566666666666668,0.0,0.0,0.0
0.4840333333333333,0.1006333333333333,242.20816666666667,2.0033333333333334,0.0,0.5833333333333334,0.0
0.4797666666666666,0.0859666666666666,243.3781666666667,1.97,0.0,0.0,0.0
0.4863333333333333,0.1021666666666666,243.09233333333336,2.0133333333333336,0.0,0.45,0.0
0.9995666666666668,0.1284666666666666,244.1065,4.1466666666666665,0.0,0.15,2.95
1.2067666666666663,0.1019,244.6745,4.930000000000001,0.0,0.0,11.55
0.438,0.1232999999999999,248.53633333333332,1.8433333333333333,0.0,0.6,0.0
0.5899666666666668,0.0737,248.2818333333333,2.4,0.0,0.0,0.0
0.5786666666666667,0.0546666666666666,248.72933333333333,2.3466666666666667,0.0,0.0,0.0
0.6201000000000001,0.1400666666666666,248.09466666666668,2.51,0.0,0.6166666666666667,0.0
0.2640666666666666,0.0691333333333333,247.0038333333333,1.09,0.0,0.0,0.0
0.6768,0.055,243.39216666666667,2.833333333333333,0.0,0.15,0.3333333333333333
2.6111,0.1888,242.39916666666667,10.79,0.0,0.4333333333333333,10.616666666666667
1.4934666666666667,0.1822666666666666,244.18766666666667,6.126666666666667,0.0,0.0,0.0
1.9156666666666664,0.2654333333333333,242.31716666666668,7.916666666666667,0.0,0.5833333333333334,0.0
3.0446,0.1567666666666666,241.6805,12.696666666666664,9.683333333333334,0.0,11.733333333333333
2.9126,0.3236666666666667,241.051,12.446666666666664,22.65,0.0,4.533333333333333
2.224933333333333,0.2029,242.28516666666667,9.47,18.7,0.5666666666666667,0.0
1.7837333333333334,0.0884,245.512,7.423333333333333,5.65,0.0,5.116666666666666
1.7403333333333333,0.1589666666666666,245.83566666666667,7.176666666666667,6.0,0.35,9.583333333333334
3.872833333333333,0.4538,241.69466666666668,16.3,27.416666666666668,0.2333333333333333,0.0
2.0718,0.286,239.329,8.753333333333334,3.8,0.0,4.366666666666666
2.4230666666666663,0.2068666666666666,239.88916666666668,10.136666666666668,0.0,4.55,6.5
1.6295,0.1536666666666666,241.3288333333333,6.776666666666667,0.0,5.083333333333333,0.0
1.9771333333333332,0.2220333333333333,241.73466666666667,8.216666666666667,0.0,0.05,6.183333333333334
3.8368666666666655,0.1498666666666666,238.556,16.143333333333334,7.266666666666667,16.616666666666667,17.433333333333334
4.2148666666666665,0.0695666666666666,237.7605,17.743333333333332,9.166666666666666,1.4833333333333334,5.683333333333334
2.592233333333333,0.1494333333333333,243.218,10.62,0.0,1.2333333333333334,0.0
2.4242666666666666,0.0740333333333333,244.66566666666668,9.826666666666666,0.0,0.1833333333333333,0.0
2.4026333333333336,0.1251333333333333,241.41433333333333,9.896666666666668,0.0,0.7666666666666667,0.0
2.4109333333333334,0.0489,245.07766666666663,9.763333333333332,0.0,0.1833333333333333,0.0
2.4490666666666665,0.0837666666666666,245.519,9.91,0.0,0.1666666666666666,0.0
2.9925,0.1209666666666666,244.8775,12.17,0.0,0.7833333333333333,8.833333333333334
2.3877333333333337,0.0664666666666666,243.42466666666667,9.73,0.0,0.0333333333333333,0.0
2.3882,0.0674666666666666,243.405,9.76,0.0,0.25,0.0
3.136066666666667,0.1037666666666666,239.21966666666668,13.096666666666666,0.0,0.3333333333333333,2.4
2.365933333333333,0.0797666666666666,239.04966666666667,9.896666666666668,0.0,0.0,12.55
3.5450666666666666,0.1134,237.2873333333333,14.926666666666668,0.0,9.216666666666669,15.0
4.0419,0.0652333333333333,237.35166666666663,16.99,0.0,0.0,17.266666666666666
2.373533333333333,0.0660666666666666,239.17933333333332,9.906666666666666,0.0,0.0,17.533333333333335
2.4647,0.0967,239.4145,10.333333333333334,0.0,0.5666666666666667,17.566666666666666
2.8868,0.1609333333333333,239.661,12.113333333333332,0.0,0.0,17.583333333333332
3.8266,0.1780333333333333,243.32566666666668,15.826666666666666,0.0,26.05,18.133333333333333
2.6296000000000004,0.1008333333333333,245.3138333333333,10.75,0.0,0.6333333333333333,18.4
3.450733333333333,0.2350666666666666,241.17666666666668,14.403333333333334,0.0,0.4166666666666667,17.816666666666666
3.3423333333333334,0.1036,237.87116666666668,14.06,0.0,0.7666666666666667,17.333333333333332
3.2467,0.1835,239.42183333333327,13.57,0.0,0.1666666666666666,17.55
3.034,0.2446333333333333,239.4535,12.67,0.0,0.3666666666666666,17.566666666666666
3.479,0.1581,240.93533333333332,14.51,8.516666666666667,0.5666666666666667,17.766666666666666
2.6584,0.0933666666666666,240.8528333333333,11.143333333333334,9.583333333333334,0.1666666666666666,16.35
0.8636,0.1024666666666666,244.59233333333336,3.7633333333333336,0.0,0.6,0.0
0.7682,0.0795,246.52033333333333,3.333333333333333,0.0,0.0,0.0
0.4829666666666667,0.1064333333333333,247.76783333333333,2.2133333333333334,0.0,0.0,0.0
0.4934666666666666,0.1882,248.0925,2.3433333333333333,0.0,0.5833333333333334,0.0
0.4795,0.1278333333333333,250.3425,2.1933333333333334,0.0,0.0,0.0
0.4441333333333333,0.0972666666666666,248.267,2.063333333333333,0.0,0.1666666666666666,0.0
0.4740333333333333,0.1465666666666666,247.66066666666663,2.236666666666667,0.0,0.4333333333333333,0.0
1.0365333333333333,0.0853,246.17783333333333,4.3933333333333335,0.0,0.0,9.9
0.4744,0.1452,247.7756666666667,2.22,0.0,0.4666666666666667,0.0
2.049866666666667,0.1597333333333333,240.742,8.7,0.0,0.1166666666666666,4.716666666666667
2.164733333333333,0.1003,240.453,8.97,0.0,0.0,17.733333333333334
2.328966666666666,0.1386666666666666,240.5115,9.67,0.0,0.5666666666666667,17.716666666666665
2.3169666666666666,0.0738666666666666,238.90666666666667,9.666666666666666,0.0,0.0,17.483333333333334
1.3156,0.0624333333333333,240.1125,5.41,0.0,0.0,17.65
1.0784,0.1461333333333333,240.8263333333333,4.513333333333334,0.0,0.5833333333333334,12.833333333333334
0.2641666666666666,0.0803,243.0656666666667,1.1966666666666663,0.0,0.0,0.0
0.2638333333333333,0.0789666666666666,245.23233333333332,1.21,0.0,0.0333333333333333,0.0
0.3332,0.1795,245.698,1.5666666666666669,0.0,0.55,0.0
0.2968,0.1370333333333333,246.0223333333333,1.3266666666666669,0.0,0.0,0.0
0.5012666666666666,0.1211,241.03366666666668,2.1766666666666667,0.0,0.3333333333333333,0.0
1.8244,0.0913666666666666,238.36933333333332,7.663333333333333,0.0,0.25,0.0
1.7362666666666666,0.1697333333333333,239.61366666666663,7.363333333333333,0.0,0.0,0.0
2.3531,0.1627666666666666,242.08166666666665,9.723333333333333,0.0,0.5833333333333334,17.55
1.3297333333333334,0.0798333333333333,242.7313333333333,5.446666666666667,0.0,0.0,0.6833333333333333
1.0835,0.102,242.78166666666667,4.473333333333333,0.0,0.0,0.0
0.3535,0.2011666666666666,246.151,1.68,0.0,0.5666666666666667,0.0
1.0185333333333333,0.1042,243.6835,4.260000000000001,0.0,0.0,12.1
0.2777333333333333,0.1127333333333333,245.302,1.2666666666666666,0.0,0.0666666666666666,0.0
0.3161666666666666,0.1830333333333333,248.72366666666667,1.4733333333333334,0.0,0.5166666666666667,0.0
0.2988,0.1495,249.2011666666667,1.346666666666667,0.0,0.0,0.0
0.3101,0.1673666666666666,248.1765,1.4400000000000002,0.0,0.35,0.0
0.2894,0.1384666666666666,246.9515,1.3066666666666669,0.0,0.2333333333333333,0.0
0.2925666666666666,0.1343666666666666,247.8153333333333,1.3066666666666669,0.0,0.0,0.0
1.0433333333333334,0.1842,243.52316666666667,4.473333333333333,0.0,0.5666666666666667,2.033333333333333
2.5357333333333334,0.0972333333333333,240.5758333333333,10.543333333333331,10.483333333333333,0.0,17.733333333333334
1.3215333333333334,0.0954666666666666,242.63416666666663,5.566666666666666,9.133333333333333,0.0,8.383333333333333
0.3260666666666666,0.1802,242.59733333333327,1.54,0.0,0.5666666666666667,0.0
0.2799333333333333,0.0993,242.4848333333333,1.29,0.0,0.0,0.0
0.271,0.0810333333333333,241.98766666666668,1.25,0.0,0.0,0.0
0.6986333333333333,0.1860666666666666,243.444,2.993333333333333,0.0,0.5833333333333334,1.6333333333333333
1.8085666666666669,0.1458333333333333,243.36516666666665,7.483333333333333,0.0,0.0,18.15
1.5743333333333334,0.1,244.298,6.4366666666666665,0.0,0.0833333333333333,18.266666666666666
1.5589666666666666,0.1137,243.1735,6.383333333333334,0.0,0.5,18.1
2.432533333333333,0.1854333333333333,237.25616666666667,10.283333333333331,0.0,0.0,17.25
2.5439,0.1888333333333333,238.7693333333333,10.73,0.0,2.2666666666666666,17.483333333333334
2.8485,0.1504,237.39966666666663,12.066666666666666,0.0,5.883333333333334,4.4
2.1167666666666665,0.1760666666666666,240.02216666666664,8.879999999999999,0.0333333333333333,1.3166666666666669,2.15
5.035333333333333,0.1657,237.2945,21.40666666666667,10.666666666666666,29.566666666666663,15.25
3.2142,0.152,243.23933333333332,13.283333333333331,6.466666666666667,20.516666666666666,0.0
2.131333333333333,0.1901333333333333,246.5215,9.06,0.0,10.633333333333333,0.0
1.409333333333333,0.1013666666666666,246.29516666666663,6.433333333333334,0.0,0.6333333333333333,0.0
1.9941666666666669,0.1173,245.7525,8.706666666666667,0.0,0.35,9.066666666666666
2.1516333333333337,0.1016666666666666,248.3443333333333,8.94,0.0,0.5666666666666667,0.0
2.4526666666666666,0.0800333333333333,246.107,9.886666666666668,0.0,0.1833333333333333,0.0
2.471433333333333,0.1363333333333333,245.8305,10.0,0.0,0.75,0.0
2.3861,0.0584333333333333,243.41116666666667,9.743333333333334,0.0,0.1666666666666666,0.0
2.4389,0.079,246.056,9.85,0.0,0.1,0.0
